transcript_id	gene_id	gene_name
ENSSSCT00000009382	ENSSSCG00000008575	ASXL2
ENSSSCT00000102976	ENSSSCG00000052763	ENSSSCG00000052763
ENSSSCT00000102939	ENSSSCG00000053552	ENSSSCG00000053552
ENSSSCT00000073638	ENSSSCG00000048402	ENSSSCG00000048402
ENSSSCT00000099267	ENSSSCG00000056286	ENSSSCG00000056286
ENSSSCT00000095517	ENSSSCG00000055426	ENSSSCG00000055426
ENSSSCT00000078330	ENSSSCG00000044260	ENSSSCG00000044260
ENSSSCT00000009384	ENSSSCG00000008576	ENSSSCG00000008576
ENSSSCT00000066423	ENSSSCG00000008576	ENSSSCG00000008576
ENSSSCT00000054168	ENSSSCG00000008576	ENSSSCG00000008576
ENSSSCT00000065664	ENSSSCG00000008576	ENSSSCG00000008576
ENSSSCT00000057606	ENSSSCG00000008576	ENSSSCG00000008576
ENSSSCT00000038297	ENSSSCG00000008576	ENSSSCG00000008576
ENSSSCT00000105803	ENSSSCG00000056165	ENSSSCG00000056165
ENSSSCT00000104316	ENSSSCG00000061240	ENSSSCG00000061240
ENSSSCT00000094601	ENSSSCG00000052993	ENSSSCG00000052993
ENSSSCT00000099952	ENSSSCG00000057926	ENSSSCG00000057926
ENSSSCT00000096806	ENSSSCG00000059301	ENSSSCG00000059301
ENSSSCT00000105839	ENSSSCG00000060318	ENSSSCG00000060318
ENSSSCT00000097414	ENSSSCG00000058682	ENSSSCG00000058682
ENSSSCT00000104974	ENSSSCG00000061904	ENSSSCG00000061904
ENSSSCT00000093084	ENSSSCG00000056837	ENSSSCG00000056837
ENSSSCT00000102196	ENSSSCG00000056837	ENSSSCG00000056837
ENSSSCT00000103126	ENSSSCG00000060660	ENSSSCG00000060660
ENSSSCT00000078988	ENSSSCG00000051522	ENSSSCG00000051522
ENSSSCT00000090740	ENSSSCG00000047431	ENSSSCG00000047431
ENSSSCT00000091788	ENSSSCG00000053703	ENSSSCG00000053703
ENSSSCT00000099631	ENSSSCG00000060540	ENSSSCG00000060540
ENSSSCT00000101974	ENSSSCG00000058606	ENSSSCG00000058606
ENSSSCT00000066779	ENSSSCG00000051523	ENSSSCG00000051523
ENSSSCT00000095093	ENSSSCG00000059235	ENSSSCG00000059235
ENSSSCT00000096242	ENSSSCG00000059094	ENSSSCG00000059094
ENSSSCT00000092955	ENSSSCG00000054930	ENSSSCG00000054930
ENSSSCT00000023785	ENSSSCG00000029413	DNMT3A
ENSSSCT00000040572	ENSSSCG00000029413	DNMT3A
ENSSSCT00000022509	ENSSSCG00000029413	DNMT3A
ENSSSCT00000101095	ENSSSCG00000060478	ENSSSCG00000060478
ENSSSCT00000098782	ENSSSCG00000059927	ENSSSCG00000059927
ENSSSCT00000097460	ENSSSCG00000057383	ENSSSCG00000057383
ENSSSCT00000103467	ENSSSCG00000062391	ENSSSCG00000062391
ENSSSCT00000092319	ENSSSCG00000056720	ENSSSCG00000056720
ENSSSCT00000075250	ENSSSCG00000045166	ENSSSCG00000045166
ENSSSCT00000098917	ENSSSCG00000062299	ENSSSCG00000062299
ENSSSCT00000101138	ENSSSCG00000053673	ENSSSCG00000053673
ENSSSCT00000101744	ENSSSCG00000061222	ENSSSCG00000061222
ENSSSCT00000102505	ENSSSCG00000061134	ENSSSCG00000061134
ENSSSCT00000091818	ENSSSCG00000059842	ENSSSCG00000059842
ENSSSCT00000096379	ENSSSCG00000060894	ENSSSCG00000060894
ENSSSCT00000102824	ENSSSCG00000054287	ENSSSCG00000054287
ENSSSCT00000101857	ENSSSCG00000056889	ENSSSCG00000056889
ENSSSCT00000096502	ENSSSCG00000054193	ENSSSCG00000054193
ENSSSCT00000103932	ENSSSCG00000055415	ENSSSCG00000055415
ENSSSCT00000094281	ENSSSCG00000057462	ENSSSCG00000057462
ENSSSCT00000101613	ENSSSCG00000061216	ENSSSCG00000061216
ENSSSCT00000095061	ENSSSCG00000054415	ENSSSCG00000054415
ENSSSCT00000093824	ENSSSCG00000063098	ENSSSCG00000063098
ENSSSCT00000105995	ENSSSCG00000057635	ENSSSCG00000057635
ENSSSCT00000096749	ENSSSCG00000059641	ENSSSCG00000059641
ENSSSCT00000089227	ENSSSCG00000050296	ENSSSCG00000050296
ENSSSCT00000095649	ENSSSCG00000054262	ENSSSCG00000054262
ENSSSCT00000094776	ENSSSCG00000060076	ENSSSCG00000060076
ENSSSCT00000097792	ENSSSCG00000063477	ENSSSCG00000063477
ENSSSCT00000098502	ENSSSCG00000055194	ENSSSCG00000055194
ENSSSCT00000084563	ENSSSCG00000047013	ENSSSCG00000047013
ENSSSCT00000089863	ENSSSCG00000041132	ENSSSCG00000041132
ENSSSCT00000093690	ENSSSCG00000053560	ENSSSCG00000053560
ENSSSCT00000095032	ENSSSCG00000062949	ENSSSCG00000062949
ENSSSCT00000009386	ENSSSCG00000008577	DNAJC27
ENSSSCT00000045473	ENSSSCG00000008577	DNAJC27
ENSSSCT00000105436	ENSSSCG00000061834	ENSSSCG00000061834
ENSSSCT00000076464	ENSSSCG00000044097	ENSSSCG00000044097
ENSSSCT00000071361	ENSSSCG00000042407	ENSSSCG00000042407
ENSSSCT00000080089	ENSSSCG00000041282	ENSSSCG00000041282
ENSSSCT00000086248	ENSSSCG00000041282	ENSSSCG00000041282
ENSSSCT00000103136	ENSSSCG00000057784	ENSSSCG00000057784
ENSSSCT00000098806	ENSSSCG00000057784	ENSSSCG00000057784
ENSSSCT00000095588	ENSSSCG00000057784	ENSSSCG00000057784
ENSSSCT00000077351	ENSSSCG00000048122	ENSSSCG00000048122
ENSSSCT00000072246	ENSSSCG00000048122	ENSSSCG00000048122
ENSSSCT00000083099	ENSSSCG00000048122	ENSSSCG00000048122
ENSSSCT00000069686	ENSSSCG00000048122	ENSSSCG00000048122
ENSSSCT00000090633	ENSSSCG00000048122	ENSSSCG00000048122
ENSSSCT00000051123	ENSSSCG00000008578	ADCY3
ENSSSCT00000009387	ENSSSCG00000008578	ADCY3
ENSSSCT00000082436	ENSSSCG00000050679	ENSSSCG00000050679
ENSSSCT00000089067	ENSSSCG00000050679	ENSSSCG00000050679
ENSSSCT00000106163	ENSSSCG00000059064	U6
ENSSSCT00000104168	ENSSSCG00000057882	U6
ENSSSCT00000096319	ENSSSCG00000053845	U6
ENSSSCT00000105467	ENSSSCG00000055702	CENPO
ENSSSCT00000044199	ENSSSCG00000040635	U7
ENSSSCT00000030586	ENSSSCG00000028766	Metazoa_SRP
ENSSSCT00000087766	ENSSSCG00000043827	U2
ENSSSCT00000047116	ENSSSCG00000008581	NCOA1
ENSSSCT00000065247	ENSSSCG00000008581	NCOA1
ENSSSCT00000039793	ENSSSCG00000008581	NCOA1
ENSSSCT00000042084	ENSSSCG00000036525	ssc-mir-9855-1
ENSSSCT00000087158	ENSSSCG00000063378	STPG4
ENSSSCT00000009233	ENSSSCG00000063378	STPG4
ENSSSCT00000063673	ENSSSCG00000008583	ITSN2
ENSSSCT00000093476	ENSSSCG00000008583	ITSN2
ENSSSCT00000009393	ENSSSCG00000008583	ITSN2
ENSSSCT00000099727	ENSSSCG00000008583	ITSN2
ENSSSCT00000073254	ENSSSCG00000008583	ITSN2
ENSSSCT00000101390	ENSSSCG00000008583	ITSN2
ENSSSCT00000075108	ENSSSCG00000008583	ITSN2
ENSSSCT00000008942	ENSSSCG00000008165	RFX8
ENSSSCT00000078339	ENSSSCG00000008165	RFX8
ENSSSCT00000083367	ENSSSCG00000008228	GNLY
ENSSSCT00000009010	ENSSSCG00000008228	GNLY
ENSSSCT00000044220	ENSSSCG00000037136	ENSSSCG00000037136
ENSSSCT00000078309	ENSSSCG00000008164	MAP4K4
ENSSSCT00000008941	ENSSSCG00000008164	MAP4K4
ENSSSCT00000044338	ENSSSCG00000008164	MAP4K4
ENSSSCT00000047090	ENSSSCG00000008164	MAP4K4
ENSSSCT00000066117	ENSSSCG00000008164	MAP4K4
ENSSSCT00000066035	ENSSSCG00000008582	ENSSSCG00000008582
ENSSSCT00000037752	ENSSSCG00000008584	FAM228B
ENSSSCT00000009395	ENSSSCG00000008585	PFN4
ENSSSCT00000009396	ENSSSCG00000008586	TP53I3
ENSSSCT00000009397	ENSSSCG00000008587	SF3B6
ENSSSCT00000046148	ENSSSCG00000045531	FKBP1B
ENSSSCT00000009398	ENSSSCG00000045531	FKBP1B
ENSSSCT00000058227	ENSSSCG00000008192	TMEM131
ENSSSCT00000042408	ENSSSCG00000008589	WDCP
ENSSSCT00000009400	ENSSSCG00000008590	MFSD2B
ENSSSCT00000075086	ENSSSCG00000033753	UBXN2A
ENSSSCT00000050261	ENSSSCG00000033753	UBXN2A
ENSSSCT00000084434	ENSSSCG00000041783	ENSSSCG00000041783
ENSSSCT00000086281	ENSSSCG00000008241	ENSSSCG00000008241
ENSSSCT00000009025	ENSSSCG00000008241	ENSSSCG00000008241
ENSSSCT00000066132	ENSSSCG00000008591	ATAD2B
ENSSSCT00000009026	ENSSSCG00000008242	KCMF1
ENSSSCT00000072210	ENSSSCG00000008242	KCMF1
ENSSSCT00000044456	ENSSSCG00000008593	KLHL29
ENSSSCT00000069604	ENSSSCG00000044002	ENSSSCG00000044002
ENSSSCT00000073626	ENSSSCG00000048838	ENSSSCG00000048838
ENSSSCT00000009030	ENSSSCG00000008245	TMSB10
ENSSSCT00000009406	ENSSSCG00000008595	APOB
ENSSSCT00000085003	ENSSSCG00000008595	APOB
ENSSSCT00000037331	ENSSSCG00000008595	APOB
ENSSSCT00000062425	ENSSSCG00000008595	APOB
ENSSSCT00000008939	ENSSSCG00000008162	IL1R1
ENSSSCT00000079443	ENSSSCG00000008162	IL1R1
ENSSSCT00000030337	ENSSSCG00000028331	IL1R2
ENSSSCT00000046545	ENSSSCG00000008229	SFTPB
ENSSSCT00000008927	ENSSSCG00000008150	TMEM182
ENSSSCT00000048651	ENSSSCG00000008150	TMEM182
ENSSSCT00000074906	ENSSSCG00000008150	TMEM182
ENSSSCT00000076933	ENSSSCG00000008150	TMEM182
ENSSSCT00000052194	ENSSSCG00000038714	MFSD9
ENSSSCT00000008930	ENSSSCG00000008153	SLC9A2
ENSSSCT00000069546	ENSSSCG00000008153	SLC9A2
ENSSSCT00000008932	ENSSSCG00000008155	SLC9A4
ENSSSCT00000008934	ENSSSCG00000008157	IL18RAP
ENSSSCT00000086728	ENSSSCG00000025357	LDAH
ENSSSCT00000076982	ENSSSCG00000025357	LDAH
ENSSSCT00000090295	ENSSSCG00000025357	LDAH
ENSSSCT00000073112	ENSSSCG00000025357	LDAH
ENSSSCT00000023215	ENSSSCG00000025357	LDAH
ENSSSCT00000066320	ENSSSCG00000008159	IL18R1
ENSSSCT00000062107	ENSSSCG00000032795	IL1RL1
ENSSSCT00000082211	ENSSSCG00000032795	IL1RL1
ENSSSCT00000008936	ENSSSCG00000032795	IL1RL1
ENSSSCT00000028882	ENSSSCG00000028931	GDF7
ENSSSCT00000084923	ENSSSCG00000030115	HS1BP3
ENSSSCT00000075262	ENSSSCG00000030115	HS1BP3
ENSSSCT00000097974	ENSSSCG00000030115	HS1BP3
ENSSSCT00000027306	ENSSSCG00000030115	HS1BP3
ENSSSCT00000048752	ENSSSCG00000030115	HS1BP3
ENSSSCT00000030062	ENSSSCG00000023550	IL1RL2
ENSSSCT00000067002	ENSSSCG00000045529	DNAH6
ENSSSCT00000028291	ENSSSCG00000026538	MSGN1
ENSSSCT00000096296	ENSSSCG00000058710	ENSSSCG00000058710
ENSSSCT00000063028	ENSSSCG00000008247	SUCLG1
ENSSSCT00000087214	ENSSSCG00000008247	SUCLG1
ENSSSCT00000009033	ENSSSCG00000008247	SUCLG1
ENSSSCT00000094807	ENSSSCG00000054495	ENSSSCG00000054495
ENSSSCT00000103886	ENSSSCG00000058357	ENSSSCG00000058357
ENSSSCT00000072407	ENSSSCG00000051169	ENSSSCG00000051169
ENSSSCT00000094822	ENSSSCG00000055154	ENSSSCG00000055154
ENSSSCT00000039095	ENSSSCG00000039066	ENSSSCG00000039066
ENSSSCT00000085676	ENSSSCG00000046275	ENSSSCG00000046275
ENSSSCT00000103900	ENSSSCG00000060465	ENSSSCG00000060465
ENSSSCT00000080160	ENSSSCG00000048907	ENSSSCG00000048907
ENSSSCT00000093878	ENSSSCG00000052682	ENSSSCG00000052682
ENSSSCT00000096908	ENSSSCG00000056551	ENSSSCG00000056551
ENSSSCT00000092823	ENSSSCG00000056367	ENSSSCG00000056367
ENSSSCT00000085709	ENSSSCG00000051648	ENSSSCG00000051648
ENSSSCT00000068414	ENSSSCG00000044418	ENSSSCG00000044418
ENSSSCT00000090919	ENSSSCG00000041111	ENSSSCG00000041111
ENSSSCT00000104423	ENSSSCG00000063005	ENSSSCG00000063005
ENSSSCT00000093609	ENSSSCG00000062306	ENSSSCG00000062306
ENSSSCT00000099206	ENSSSCG00000052998	ENSSSCG00000052998
ENSSSCT00000083704	ENSSSCG00000047947	ENSSSCG00000047947
ENSSSCT00000072432	ENSSSCG00000041403	ENSSSCG00000041403
ENSSSCT00000066598	ENSSSCG00000049469	ENSSSCG00000049469
ENSSSCT00000095058	ENSSSCG00000061200	ENSSSCG00000061200
ENSSSCT00000096887	ENSSSCG00000059406	ENSSSCG00000059406
ENSSSCT00000105503	ENSSSCG00000057790	ENSSSCG00000057790
ENSSSCT00000105488	ENSSSCG00000055684	ENSSSCG00000055684
ENSSSCT00000093542	ENSSSCG00000051807	ENSSSCG00000051807
ENSSSCT00000102578	ENSSSCG00000061258	ENSSSCG00000061258
ENSSSCT00000070682	ENSSSCG00000047802	ENSSSCG00000047802
ENSSSCT00000103360	ENSSSCG00000055810	ENSSSCG00000055810
ENSSSCT00000104573	ENSSSCG00000053712	ENSSSCG00000053712
ENSSSCT00000103206	ENSSSCG00000062326	ENSSSCG00000062326
ENSSSCT00000096118	ENSSSCG00000063015	ENSSSCG00000063015
ENSSSCT00000103253	ENSSSCG00000060673	ENSSSCG00000060673
ENSSSCT00000104868	ENSSSCG00000055914	ENSSSCG00000055914
ENSSSCT00000085425	ENSSSCG00000047227	ENSSSCG00000047227
ENSSSCT00000098291	ENSSSCG00000059157	ENSSSCG00000059157
ENSSSCT00000102260	ENSSSCG00000062998	ENSSSCG00000062998
ENSSSCT00000099113	ENSSSCG00000055076	ENSSSCG00000055076
ENSSSCT00000091806	ENSSSCG00000060473	ENSSSCG00000060473
ENSSSCT00000102802	ENSSSCG00000059581	ENSSSCG00000059581
ENSSSCT00000083273	ENSSSCG00000043230	ENSSSCG00000043230
ENSSSCT00000099014	ENSSSCG00000055909	ENSSSCG00000055909
ENSSSCT00000096399	ENSSSCG00000062246	ENSSSCG00000062246
ENSSSCT00000092778	ENSSSCG00000062353	ENSSSCG00000062353
ENSSSCT00000091941	ENSSSCG00000055185	ENSSSCG00000055185
ENSSSCT00000092333	ENSSSCG00000056896	ENSSSCG00000056896
ENSSSCT00000092160	ENSSSCG00000058566	ENSSSCG00000058566
ENSSSCT00000105271	ENSSSCG00000057169	ENSSSCG00000057169
ENSSSCT00000095541	ENSSSCG00000058139	ENSSSCG00000058139
ENSSSCT00000075930	ENSSSCG00000048673	ENSSSCG00000048673
ENSSSCT00000075272	ENSSSCG00000046899	ENSSSCG00000046899
ENSSSCT00000105643	ENSSSCG00000061042	ENSSSCG00000061042
ENSSSCT00000092735	ENSSSCG00000059273	ENSSSCG00000059273
ENSSSCT00000098099	ENSSSCG00000063108	ENSSSCG00000063108
ENSSSCT00000097307	ENSSSCG00000056802	ENSSSCG00000056802
ENSSSCT00000092358	ENSSSCG00000054151	ENSSSCG00000054151
ENSSSCT00000099712	ENSSSCG00000056703	ENSSSCG00000056703
ENSSSCT00000097800	ENSSSCG00000062289	ENSSSCG00000062289
ENSSSCT00000103976	ENSSSCG00000059440	ENSSSCG00000059440
ENSSSCT00000098431	ENSSSCG00000056512	ENSSSCG00000056512
ENSSSCT00000093630	ENSSSCG00000053235	ENSSSCG00000053235
ENSSSCT00000097617	ENSSSCG00000062541	ENSSSCG00000062541
ENSSSCT00000100134	ENSSSCG00000057949	ENSSSCG00000057949
ENSSSCT00000104119	ENSSSCG00000060260	ENSSSCG00000060260
ENSSSCT00000096143	ENSSSCG00000058153	ENSSSCG00000058153
ENSSSCT00000096216	ENSSSCG00000052370	ENSSSCG00000052370
ENSSSCT00000044944	ENSSSCG00000035476	ENSSSCG00000035476
ENSSSCT00000068369	ENSSSCG00000044076	ENSSSCG00000044076
ENSSSCT00000092819	ENSSSCG00000054063	ENSSSCG00000054063
ENSSSCT00000099078	ENSSSCG00000058895	ENSSSCG00000058895
ENSSSCT00000093240	ENSSSCG00000058875	ENSSSCG00000058875
ENSSSCT00000099345	ENSSSCG00000056625	ENSSSCG00000056625
ENSSSCT00000099851	ENSSSCG00000058082	ENSSSCG00000058082
ENSSSCT00000095357	ENSSSCG00000054889	ENSSSCG00000054889
ENSSSCT00000104469	ENSSSCG00000052276	ENSSSCG00000052276
ENSSSCT00000089407	ENSSSCG00000051666	ENSSSCG00000051666
ENSSSCT00000093152	ENSSSCG00000053128	ENSSSCG00000053128
ENSSSCT00000099968	ENSSSCG00000052692	ENSSSCG00000052692
ENSSSCT00000102213	ENSSSCG00000056759	ENSSSCG00000056759
ENSSSCT00000104916	ENSSSCG00000060635	ENSSSCG00000060635
ENSSSCT00000096954	ENSSSCG00000055715	ENSSSCG00000055715
ENSSSCT00000094085	ENSSSCG00000052222	ENSSSCG00000052222
ENSSSCT00000101796	ENSSSCG00000060590	ENSSSCG00000060590
ENSSSCT00000093047	ENSSSCG00000058528	ENSSSCG00000058528
ENSSSCT00000093638	ENSSSCG00000056536	ENSSSCG00000056536
ENSSSCT00000101388	ENSSSCG00000055521	ENSSSCG00000055521
ENSSSCT00000098336	ENSSSCG00000058304	ENSSSCG00000058304
ENSSSCT00000094709	ENSSSCG00000054430	U6
ENSSSCT00000021635	ENSSSCG00000020040	U6
ENSSSCT00000025550	ENSSSCG00000023910	U6
ENSSSCT00000008943	ENSSSCG00000008166	CREG2
ENSSSCT00000068447	ENSSSCG00000008168	RNF149
ENSSSCT00000008945	ENSSSCG00000008168	RNF149
ENSSSCT00000090298	ENSSSCG00000008168	RNF149
ENSSSCT00000008944	ENSSSCG00000008167	CNOT11
ENSSSCT00000038915	ENSSSCG00000008169	TBC1D8
ENSSSCT00000008947	ENSSSCG00000008170	ENSSSCG00000008170
ENSSSCT00000058385	ENSSSCG00000008170	ENSSSCG00000008170
ENSSSCT00000008948	ENSSSCG00000008171	NPAS2
ENSSSCT00000079683	ENSSSCG00000033885	PDCL3
ENSSSCT00000040307	ENSSSCG00000033885	PDCL3
ENSSSCT00000098843	ENSSSCG00000053360	LYG2
ENSSSCT00000008962	ENSSSCG00000008183	MRPL30
ENSSSCT00000044138	ENSSSCG00000008183	MRPL30
ENSSSCT00000095894	ENSSSCG00000030435	USP39
ENSSSCT00000071739	ENSSSCG00000030435	USP39
ENSSSCT00000027775	ENSSSCG00000030435	USP39
ENSSSCT00000078144	ENSSSCG00000030435	USP39
ENSSSCT00000070853	ENSSSCG00000030435	USP39
ENSSSCT00000092687	ENSSSCG00000030435	USP39
ENSSSCT00000083223	ENSSSCG00000030435	USP39
ENSSSCT00000078196	ENSSSCG00000045084	ENSSSCG00000045084
ENSSSCT00000083824	ENSSSCG00000045084	ENSSSCG00000045084
ENSSSCT00000079430	ENSSSCG00000045084	ENSSSCG00000045084
ENSSSCT00000008964	ENSSSCG00000008185	MITD1
ENSSSCT00000008897	ENSSSCG00000037588	ENSSSCG00000037588
ENSSSCT00000085797	ENSSSCG00000037588	ENSSSCG00000037588
ENSSSCT00000060705	ENSSSCG00000034715	ENSSSCG00000034715
ENSSSCT00000093037	ENSSSCG00000034715	ENSSSCG00000034715
ENSSSCT00000053307	ENSSSCG00000038865	ENSSSCG00000038865
ENSSSCT00000028572	ENSSSCG00000028287	C2orf68
ENSSSCT00000056012	ENSSSCG00000008186	TSGA10
ENSSSCT00000066153	ENSSSCG00000008186	TSGA10
ENSSSCT00000008965	ENSSSCG00000008186	TSGA10
ENSSSCT00000043308	ENSSSCG00000008233	TMEM150A
ENSSSCT00000054330	ENSSSCG00000008233	TMEM150A
ENSSSCT00000009016	ENSSSCG00000008233	TMEM150A
ENSSSCT00000009015	ENSSSCG00000008232	RNF181
ENSSSCT00000058950	ENSSSCG00000033135	VAMP5
ENSSSCT00000088053	ENSSSCG00000033135	VAMP5
ENSSSCT00000051204	ENSSSCG00000008187	CRACDL
ENSSSCT00000037555	ENSSSCG00000008175	CHST10
ENSSSCT00000042122	ENSSSCG00000008188	MGAT4A
ENSSSCT00000008967	ENSSSCG00000008188	MGAT4A
ENSSSCT00000039912	ENSSSCG00000008188	MGAT4A
ENSSSCT00000089732	ENSSSCG00000008176	LONRF2
ENSSSCT00000023061	ENSSSCG00000008176	LONRF2
ENSSSCT00000094637	ENSSSCG00000062938	VAMP8
ENSSSCT00000064001	ENSSSCG00000055832	AFF3
ENSSSCT00000008956	ENSSSCG00000055832	AFF3
ENSSSCT00000023132	ENSSSCG00000025010	UNC50
ENSSSCT00000031020	ENSSSCG00000027381	GGCX
ENSSSCT00000085558	ENSSSCG00000041855	ENSSSCG00000041855
ENSSSCT00000041618	ENSSSCG00000008179	REV1
ENSSSCT00000038991	ENSSSCG00000058408	COA5
ENSSSCT00000072935	ENSSSCG00000058408	COA5
ENSSSCT00000008959	ENSSSCG00000008180	EIF5B
ENSSSCT00000070168	ENSSSCG00000008190	INPP4A
ENSSSCT00000103289	ENSSSCG00000008190	INPP4A
ENSSSCT00000085463	ENSSSCG00000008190	INPP4A
ENSSSCT00000008969	ENSSSCG00000008190	INPP4A
ENSSSCT00000087935	ENSSSCG00000008190	INPP4A
ENSSSCT00000102591	ENSSSCG00000022300	MAT2A
ENSSSCT00000031931	ENSSSCG00000022300	MAT2A
ENSSSCT00000053877	ENSSSCG00000022300	MAT2A
ENSSSCT00000086254	ENSSSCG00000022300	MAT2A
ENSSSCT00000045589	ENSSSCG00000022300	MAT2A
ENSSSCT00000063797	ENSSSCG00000022300	MAT2A
ENSSSCT00000029510	ENSSSCG00000027113	CNGA3
ENSSSCT00000032315	ENSSSCG00000027113	CNGA3
ENSSSCT00000009023	ENSSSCG00000008240	ENSSSCG00000008240
ENSSSCT00000027454	ENSSSCG00000008240	ENSSSCG00000008240
ENSSSCT00000093121	ENSSSCG00000008181	TXNDC9
ENSSSCT00000008960	ENSSSCG00000008181	TXNDC9
ENSSSCT00000041868	ENSSSCG00000033394	VWA3B
ENSSSCT00000066341	ENSSSCG00000008239	CAPG
ENSSSCT00000058191	ENSSSCG00000008239	CAPG
ENSSSCT00000051688	ENSSSCG00000008238	ELMOD3
ENSSSCT00000009020	ENSSSCG00000008237	RETSAT
ENSSSCT00000096327	ENSSSCG00000050627	ENSSSCG00000050627
ENSSSCT00000087748	ENSSSCG00000050627	ENSSSCG00000050627
ENSSSCT00000102598	ENSSSCG00000035478	RMND5A
ENSSSCT00000067734	ENSSSCG00000035478	RMND5A
ENSSSCT00000037359	ENSSSCG00000035478	RMND5A
ENSSSCT00000046502	ENSSSCG00000035478	RMND5A
ENSSSCT00000009000	ENSSSCG00000008218	RNF103
ENSSSCT00000101318	ENSSSCG00000008222	CHMP3
ENSSSCT00000081836	ENSSSCG00000008222	CHMP3
ENSSSCT00000071331	ENSSSCG00000008222	CHMP3
ENSSSCT00000031530	ENSSSCG00000008222	CHMP3
ENSSSCT00000041997	ENSSSCG00000008221	KDM3A
ENSSSCT00000073421	ENSSSCG00000023710	REEP1
ENSSSCT00000083509	ENSSSCG00000023710	REEP1
ENSSSCT00000098112	ENSSSCG00000023710	REEP1
ENSSSCT00000038490	ENSSSCG00000023710	REEP1
ENSSSCT00000065039	ENSSSCG00000023710	REEP1
ENSSSCT00000089559	ENSSSCG00000023710	REEP1
ENSSSCT00000044678	ENSSSCG00000023710	REEP1
ENSSSCT00000079944	ENSSSCG00000023710	REEP1
ENSSSCT00000058685	ENSSSCG00000023710	REEP1
ENSSSCT00000029906	ENSSSCG00000023710	REEP1
ENSSSCT00000038986	ENSSSCG00000021746	MRPL35
ENSSSCT00000030403	ENSSSCG00000021746	MRPL35
ENSSSCT00000088999	ENSSSCG00000021746	MRPL35
ENSSSCT00000088946	ENSSSCG00000024564	IMMT
ENSSSCT00000088689	ENSSSCG00000024564	IMMT
ENSSSCT00000030815	ENSSSCG00000024564	IMMT
ENSSSCT00000088032	ENSSSCG00000024564	IMMT
ENSSSCT00000052809	ENSSSCG00000024564	IMMT
ENSSSCT00000041504	ENSSSCG00000024564	IMMT
ENSSSCT00000090713	ENSSSCG00000008225	PTCD3
ENSSSCT00000071665	ENSSSCG00000008225	PTCD3
ENSSSCT00000056548	ENSSSCG00000008225	PTCD3
ENSSSCT00000070491	ENSSSCG00000008225	PTCD3
ENSSSCT00000034469	ENSSSCG00000008225	PTCD3
ENSSSCT00000009007	ENSSSCG00000008225	PTCD3
ENSSSCT00000090967	ENSSSCG00000008225	PTCD3
ENSSSCT00000081780	ENSSSCG00000008225	PTCD3
ENSSSCT00000068730	ENSSSCG00000008225	PTCD3
ENSSSCT00000009008	ENSSSCG00000008226	POLR1A
ENSSSCT00000009009	ENSSSCG00000008227	ST3GAL5
ENSSSCT00000052633	ENSSSCG00000008227	ST3GAL5
ENSSSCT00000046848	ENSSSCG00000008227	ST3GAL5
ENSSSCT00000009013	ENSSSCG00000008230	ATOH8
ENSSSCT00000072845	ENSSSCG00000051279	ENSSSCG00000051279
ENSSSCT00000044022	ENSSSCG00000037359	ENSSSCG00000037359
ENSSSCT00000092223	ENSSSCG00000054074	C2orf15
ENSSSCT00000102534	ENSSSCG00000058352	ENSSSCG00000058352
ENSSSCT00000105200	ENSSSCG00000059006	ENSSSCG00000059006
ENSSSCT00000071673	ENSSSCG00000048655	ENSSSCG00000048655
ENSSSCT00000083521	ENSSSCG00000048037	ENSSSCG00000048037
ENSSSCT00000095367	ENSSSCG00000052244	ENSSSCG00000052244
ENSSSCT00000091962	ENSSSCG00000059723	ENSSSCG00000059723
ENSSSCT00000096054	ENSSSCG00000059723	ENSSSCG00000059723
ENSSSCT00000099967	ENSSSCG00000059723	ENSSSCG00000059723
ENSSSCT00000079029	ENSSSCG00000051719	ENSSSCG00000051719
ENSSSCT00000098059	ENSSSCG00000052002	ENSSSCG00000052002
ENSSSCT00000101518	ENSSSCG00000059111	ENSSSCG00000059111
ENSSSCT00000097209	ENSSSCG00000051965	ENSSSCG00000051965
ENSSSCT00000092273	ENSSSCG00000055033	ENSSSCG00000055033
ENSSSCT00000105251	ENSSSCG00000056054	ENSSSCG00000056054
ENSSSCT00000102178	ENSSSCG00000058553	ENSSSCG00000058553
ENSSSCT00000098256	ENSSSCG00000062338	ENSSSCG00000062338
ENSSSCT00000102498	ENSSSCG00000063364	ENSSSCG00000063364
ENSSSCT00000066834	ENSSSCG00000045784	ENSSSCG00000045784
ENSSSCT00000092941	ENSSSCG00000061270	ENSSSCG00000061270
ENSSSCT00000087090	ENSSSCG00000042398	ENSSSCG00000042398
ENSSSCT00000101889	ENSSSCG00000059224	ENSSSCG00000059224
ENSSSCT00000076245	ENSSSCG00000049517	ENSSSCG00000049517
ENSSSCT00000106839	ENSSSCG00000055979	ENSSSCG00000055979
ENSSSCT00000094789	ENSSSCG00000056401	ENSSSCG00000056401
ENSSSCT00000097859	ENSSSCG00000062842	ENSSSCG00000062842
ENSSSCT00000095758	ENSSSCG00000062842	ENSSSCG00000062842
ENSSSCT00000027744	ENSSSCG00000060538	U6
ENSSSCT00000096268	ENSSSCG00000057061	U6
ENSSSCT00000021310	ENSSSCG00000019715	SNORD94
ENSSSCT00000020459	ENSSSCG00000018864	ENSSSCG00000018864
ENSSSCT00000020975	ENSSSCG00000019380	U2
